2.95586E+1	3.38096E+1	-2.41111E+0																	
2.92006E+1	3.37851E+1	-2.30799E+0																	
2.88422E+1	3.37565E+1	-2.20456E+0																	
2.84891E+1	3.37270E+1	-2.10174E+0																	
2.81418E+1	3.37018E+1	-1.99290E+0																	
2.78317E+1	3.36664E+1	-1.88028E+0																	
2.75586E+1	3.36035E+1	-1.75280E+0																	
2.72757E+1	3.35541E+1	-1.63611E+0																	
																			
3.39360E+1	3.36389E+1	-3.69191E+0																	
3.35554E+1	3.36531E+1	-3.57536E+0																	
3.31753E+1	3.36703E+1	-3.45981E+0																	
3.27981E+1	3.36971E+1	-3.34644E+0																	
3.24266E+1	3.37425E+1	-3.23758E+0																	
3.20603E+1	3.38077E+1	-3.13516E+0																	
3.16967E+1	3.38875E+1	-3.03874E+0																	
3.13350E+1	3.39758E+1	-2.94614E+0																	
3.09757E+1	3.40674E+1	-2.85447E+0																	
3.06184E+1	3.41546E+1	-2.76138E+0																	
3.02605E+1	3.42273E+1	-2.66586E+0																	
2.98997E+1	3.42807E+1	-2.56828E+0																	
2.95358E+1	3.43171E+1	-2.46956E+0																	
2.91700E+1	3.43420E+1	-2.37044E+0																	
2.88031E+1	3.43610E+1	-2.27071E+0																	
2.84387E+1	3.43774E+1	-2.17101E+0																	
2.80778E+1	3.43955E+1	-2.07026E+0																	
2.77555E+1	3.44001E+1	-1.96318E+0																	
2.74726E+1	3.43677E+1	-1.84656E+0																	
2.71811E+1	3.43461E+1	-1.74009E+0																	
																			
3.39364E+1	3.36354E+1	-3.68527E+0																	
3.35566E+1	3.36618E+1	-3.56893E+0																	
3.31766E+1	3.36955E+1	-3.45428E+0																	
3.27982E+1	3.37477E+1	-3.34323E+0																	
3.24252E+1	3.38279E+1	-3.23856E+0																	
3.20594E+1	3.39328E+1	-3.14236E+0																	
3.16990E+1	3.40534E+1	-3.05383E+0																	
3.13419E+1	3.41836E+1	-2.97003E+0																	
3.09874E+1	3.43194E+1	-2.88740E+0																	
3.06340E+1	3.44538E+1	-2.80295E+0																	
3.02786E+1	3.45757E+1	-2.71518E+0																	
2.99186E+1	3.46781E+1	-2.62436E+0																	
2.95535E+1	3.47621E+1	-2.53142E+0																	
2.91844E+1	3.48328E+1	-2.43699E+0																	
2.88128E+1	3.48955E+1	-2.34115E+0																	
2.84407E+1	3.49540E+1	-2.24445E+0																	
2.80698E+1	3.50119E+1	-2.15017E+0																	
2.77358E+1	3.50545E+1	-2.04789E+0																	
2.74409E+1	3.50559E+1	-1.94065E+0																	
2.71393E+1	3.50652E+1	-1.84246E+0																	
																			
3.39368E+1	3.36325E+1	-3.68060E+0																	
3.35574E+1	3.36680E+1	-3.56525E+0																	
3.31775E+1	3.37143E+1	-3.45194E+0																	
3.27994E+1	3.37860E+1	-3.34303E+0																	
3.24279E+1	3.38929E+1	-3.24175E+0																	
3.20659E+1	3.40288E+1	-3.15048E+0																	
3.17116E+1	3.41823E+1	-3.06844E+0																	
3.13618E+1	3.43468E+1	-2.99237E+0																	
3.10153E+1	3.45186E+1	-2.91841E+0																	
3.06697E+1	3.46913E+1	-2.84300E+0																	
3.03218E+1	3.48539E+1	-2.76397E+0																	
2.99682E+1	3.49980E+1	-2.68126E+0																	
2.96077E+1	3.51231E+1	-2.59542E+0																	
2.92408E+1	3.52331E+1	-2.50644E+0																	
2.88694E+1	3.53327E+1	-2.41462E+0																	
2.84949E+1	3.54259E+1	-2.32062E+0																	
2.81197E+1	3.55161E+1	-2.23008E+0																	
2.77764E+1	3.55908E+1	-2.13105E+0																	
2.74684E+1	3.56263E+1	-2.03004E+0																	
2.71561E+1	3.56671E+1	-1.93656E+0																	
																			
3.39373E+1	3.36302E+1	-3.67760E+0																	
3.35577E+1	3.36715E+1	-3.56371E+0																	
3.31780E+1	3.37262E+1	-3.45189E+0																	
3.28009E+1	3.38112E+1	-3.34474E+0																	
3.24331E+1	3.39371E+1	-3.24591E+0																	
3.20774E+1	3.40964E+1	-3.15823E+0																	
3.17315E+1	3.42761E+1	-3.08125E+0																	
3.13917E+1	3.44682E+1	-3.01178E+0																	
3.10560E+1	3.46690E+1	-2.94592E+0																	
3.07220E+1	3.48724E+1	-2.87966E+0																	
3.03860E+1	3.50681E+1	-2.81010E+0																	
3.00439E+1	3.52473E+1	-2.73664E+0																	
2.96934E+1	3.54075E+1	-2.65916E+0																	
2.93343E+1	3.55513E+1	-2.57672E+0																	
2.89683E+1	3.56822E+1	-2.48966E+0																	
2.85970E+1	3.58039E+1	-2.39889E+0																	
2.82235E+1	3.59204E+1	-2.31060E+0																	
2.78742E+1	3.60223E+1	-2.21422E+0																	
2.75539E+1	3.60915E+1	-2.11736E+0																	
2.72318E+1	3.61639E+1	-2.02621E+0																	
																			
3.39377E+1	3.36286E+1	-3.67570E+0																	
3.35577E+1	3.36719E+1	-3.56330E+0																	
3.31780E+1	3.37303E+1	-3.45276E+0																	
3.28025E+1	3.38227E+1	-3.34675E+0																	
3.24392E+1	3.39611E+1	-3.24932E+0																	
3.20914E+1	3.41379E+1	-3.16394E+0																	
3.17560E+1	3.43387E+1	-3.09073E+0																	
3.14286E+1	3.45538E+1	-3.02679E+0																	
3.11068E+1	3.47784E+1	-2.96831E+0																	
3.07877E+1	3.50069E+1	-2.91099E+0																	
3.04675E+1	3.52302E+1	-2.85131E+0																	
3.01413E+1	3.54394E+1	-2.78795E+0																	
2.98056E+1	3.56305E+1	-2.71997E+0																	
2.94594E+1	3.58041E+1	-2.64551E+0																	
2.91040E+1	3.59626E+1	-2.56478E+0																	
2.87415E+1	3.61094E+1	-2.47884E+0																	
2.83754E+1	3.62487E+1	-2.39310E+0																	
2.80248E+1	3.63752E+1	-2.30021E+0																	
2.76949E+1	3.64778E+1	-2.20714E+0																	
2.73655E+1	3.65816E+1	-2.11785E+0																	
																			
3.39381E+1	3.36278E+1	-3.67436E+0																	
3.35576E+1	3.36688E+1	-3.56301E+0																	
3.31779E+1	3.37259E+1	-3.45318E+0																	
3.28038E+1	3.38199E+1	-3.34744E+0																	
3.24448E+1	3.39652E+1	-3.25027E+0																	
3.21056E+1	3.41554E+1	-3.16598E+0																	
3.17824E+1	3.43743E+1	-3.09537E+0																	
3.14699E+1	3.46095E+1	-3.03593E+0																	
3.11647E+1	3.48548E+1	-2.98396E+0																	
3.08637E+1	3.51048E+1	-2.93505E+0																	
